"","CodeNames","CodeNums","FullNames","Sums"
"1","",0,"Dacryodes-type"," "
"2","",0,"Diospyros"," "
"3","",0,"Alchornea"," "
"4","",0,"Uapaca"," "
"5","",0,"Pentaclethra eetveldeana"," "
"6","",0,"Pentaclethra macrophylla"," "
"7","",0,"Syzygium"," "
"8","",0,"Cassia-type"," "
"9","",0,"Liguliflorae"," "
"10","",0,"Sapotaceae"," "
"11","",0,"Gramineae"," "
"12","",0,"Tubuliflorae"," "
"13","",0,"Bridelia"," "
"14","",0,"Celastraceae"," "
"15","",0,"Indetermines"," "
"16","",0,"Hymenocardia-type ulmoides"," "
"17","",0,"Croton-type"," "
"18","",0,"Tetrorchidium"," "
"19","",0,"Landolphia-type"," "
"20","",0,"Tacazzea apiculata-type"," "
"21","",0,"Cyperaceae"," "
"22","",0,"Monocotyledoneae"," "
"23","",0,"Macaranga"," "
"24","",0,"Anthocleista"," "
"25","",0,"Campylospermum"," "
"26","",0,"Podocarpus"," "
"27","",0,"Rubiaceae"," "
"28","",0,"Allophylus"," "
"29","",0,"Monoletes"," "
"30","",0,"Triletes"," "
"31","",0,"Polypodiaceae"," "
"32","",0,"Drymaria cordata"," "
"33","",0,"Evolvulus-type"," "
"34","",0,"Oldfieldia-type"," "
"35","",0,"Plagiostyles africana"," "
"36","",0,"Harungana madagascariensis"," "
"37","",0,"Pentadesma"," "
"38","",0,"Laurembergia tetrandra"," "
"39","",0,"Apodytes dimidiata"," "
"40","",0,"Iodes"," "
"41","",0,"Leguminosae"," "
"42","",0,"Flabellaria-type paniculata"," "
"43","",0,"Hibiscus-type micranthus"," "
"44","",0,"Calpocalyx-type letestui"," "
"45","",0,"Entada-type"," "
"46","",0,"Mimosa-type pigra"," "
"47","",0,"Myrianthus-type holstii"," "
"48","",0,"Nymphaea lotus-type"," "
"49","",0,"Olea capensis"," "
"50","",0,"Aeschynomene-type baumii"," "
"51","",0,"Pterodiscus"," "
"52","",0,"Canthium gueinzii-type"," "
"53","",0,"Canthium schimperianum-type"," "
"54","",0,"Gaertnera paniculata-type"," "
"55","",0,"Hallea-type rubrostipulata"," "
"56","",0,"Pausinystalia-type macroceras"," "
"57","",0,"Stipularia africana"," "
"58","",0,"Blighia-type unijugata"," "
"59","",0,"Eriocoelum macrocarpum-type"," "
"60","",0,"Lecaniodiscus-type cupanioides"," "
"61","",0,"Grewia-type tenax"," "
"62","",0,"Clerodendron"," "
"63","",0,"Xyris"," "
"64","",0,"Pteris-type"," "
"65","",0,"Dracaena steudneri-type"," "
"66","",0,"Crudia-type gabonensis"," "
"67","",0,"Cleistanthus-type"," "
"68","",0,"Papilionoideae"," "
"69","",0,"Onagraceae"," "
"70","",0,"Tetracera alnifolia"," "
"71","",0,"Anacardiaceae"," "
"72","",0,"Celtis"," "
"73","",0,"Combretaceae"," "
"74","",0,"Euphorbiaceae"," "
"75","",0,"Lannea-type"," "
"76","",0,"Loranthaceae"," "
"77","",0,"Baikiaea"," "
"78","",0,"Rutaceae"," "
"79","",0,"Pancovia"," "
"80","",0,"Polygala"," "
"81","",0,"Spermacoce"," "
"82","",0,"Treculia africana"," "
"83","",0,"Alstonia boonei"," "
"84","",0,"Guibourtia-type demeusii"," "
"85","",0,"Chrysobalanus-type"," "
"86","",0,"Mesanthemum-type"," "
"87","",0,"Euphorbia-type"," "
"88","",0,"Leguminosae Sp1"," "
"89","Chron1",0,"Sample age"," "
"90","Chron10",0,"Sample age"," "
"91","Chron20",0,"Sample age"," "
